Platform,Profiler,Benchmark Suite,Suite,Workload,benchmark_name,execution_time (microseconds),exp_name,peak_memory_kb (KB),read_freq (accesses/us),read_size,total_reads (count),total_reads_d,total_reads_i,total_writes (count),total_writes_d,total_writes_i,workingset_size (count),write_freq (accesses/us),write_size
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel2,,NsightComputeProfilers,,955357142.8571428,32,2354.0,1,1,2054.0,1,1,5799.0,833603896.1038961,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel3,,NsightComputeProfilers,,358353657.3792894,32,302095.0,1,1,262402.0,1,1,2148550.0,311268694.9590039,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel2,,NsightComputeProfilers,,955357142.8571428,32,2354.0,1,1,2054.0,1,1,5994.0,833603896.1038961,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel1,,NsightComputeProfilers,,23831602.37388724,32,3341.0,1,1,103.0,1,1,8580.0,734706.6879707829,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel1,,NsightComputeProfilers,,23790184.678522572,32,3339.0,1,1,103.0,1,1,5213.0,733869.1290469676,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel2,,NsightComputeProfilers,,967927631.5789473,32,2354.0,1,1,2054.0,1,1,5877.0,844572368.4210526,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel1,,NsightComputeProfilers,,31805745.554035567,32,4464.0,1,1,779.0,1,1,19409.0,5550330.597355221,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel3,,NsightComputeProfilers,,360862615.2620195,32,304314.0,1,1,262301.0,1,1,2172386.0,311042623.2307517,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel1,,NsightComputeProfilers,,30212150.710032064,32,4221.0,1,1,852.0,1,1,4404.0,6098259.276225378,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel1,,NsightComputeProfilers,,25333980.360812973,32,3550.0,1,1,7.0,1,1,9764.0,49954.32747202558,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel2,,NsightComputeProfilers,,981250000.0,32,2355.0,1,1,2054.0,1,1,5799.0,855833333.3333334,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel1,,NsightComputeProfilers,,23911798.39633448,32,3340.0,1,1,7.0,1,1,9421.0,50114.547537227954,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel2,,NsightComputeProfilers,,946314102.5641026,32,2362.0,1,1,2054.0,1,1,6136.0,822916666.6666667,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,GRAMSCHM/flag_O3,gramschmidt_kernel3,,NsightComputeProfilers,,361327753.47156173,32,303920.0,1,1,262310.0,1,1,2139227.0,311857998.85866463,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,177734375.0,32,364.0,1,1,134.0,1,1,2433.0,65429687.49999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,176269531.25,32,361.0,1,1,138.0,1,1,2280.0,67382812.5,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,176269531.25,32,361.0,1,1,138.0,1,1,2202.0,67382812.5,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175961538.46153846,32,366.0,1,1,137.0,1,1,2305.0,65865384.615384616,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175480769.23076922,32,365.0,1,1,309.0,1,1,2211.0,148557692.30769232,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,177734375.0,32,364.0,1,1,140.0,1,1,2212.0,68359375.0,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,179398148.14814815,32,310.0,1,1,134.0,1,1,2073.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,173557692.30769232,32,361.0,1,1,138.0,1,1,2192.0,66346153.84615385,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,210227272.72727272,32,370.0,1,1,134.0,1,1,2079.0,76136363.63636363,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175000000.0,32,364.0,1,1,134.0,1,1,2274.0,64423076.92307692,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,187500000.0,32,330.0,1,1,134.0,1,1,2074.0,76136363.63636363,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,178240740.74074075,32,308.0,1,1,141.0,1,1,2196.0,81597222.22222222,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,186057692.30769232,32,387.0,1,1,197.0,1,1,2291.0,94711538.46153846,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175000000.0,32,364.0,1,1,134.0,1,1,2192.0,64423076.92307692,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,175925925.9259259,32,304.0,1,1,310.0,1,1,2085.0,179398148.14814815,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175000000.0,32,364.0,1,1,134.0,1,1,2324.0,64423076.92307692,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,178819444.44444445,32,309.0,1,1,134.0,1,1,2074.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175000000.0,32,364.0,1,1,134.0,1,1,2206.0,64423076.92307692,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,177734375.0,32,364.0,1,1,134.0,1,1,2204.0,65429687.49999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,175568181.8181818,32,309.0,1,1,134.0,1,1,2075.0,76136363.63636363,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,173863636.36363634,32,306.0,1,1,137.0,1,1,2089.0,77840909.0909091,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,175568181.8181818,32,309.0,1,1,134.0,1,1,2074.0,76136363.63636363,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175000000.0,32,364.0,1,1,134.0,1,1,2206.0,64423076.92307692,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,196828358.2089552,32,422.0,1,1,177.0,1,1,2192.0,82555970.14925373,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,177083333.33333334,32,306.0,1,1,136.0,1,1,2077.0,78703703.7037037,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,169642857.14285713,32,304.0,1,1,137.0,1,1,2074.0,76450892.85714287,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,177734375.0,32,364.0,1,1,134.0,1,1,2192.0,65429687.49999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,173032407.4074074,32,299.0,1,1,168.0,1,1,2080.0,97222222.22222222,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,146915584.41558442,32,362.0,1,1,171.0,1,1,2336.0,69399350.64935064,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,177840909.0909091,32,313.0,1,1,134.0,1,1,2168.0,76136363.63636363,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,177734375.0,32,364.0,1,1,134.0,1,1,2192.0,65429687.49999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,178222656.25,32,365.0,1,1,134.0,1,1,2289.0,65429687.49999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175781250.0,32,360.0,1,1,312.0,1,1,2221.0,152343750.0,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,182386363.63636363,32,321.0,1,1,134.0,1,1,2075.0,76136363.63636363,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,181603773.58490565,32,308.0,1,1,140.0,1,1,2186.0,82547169.81132075,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,175568181.8181818,32,309.0,1,1,134.0,1,1,2084.0,76136363.63636363,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,178846153.84615386,32,372.0,1,1,134.0,1,1,2432.0,64423076.92307692,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,164285714.28571427,32,368.0,1,1,141.0,1,1,2276.0,62946428.57142857,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,210096153.84615386,32,437.0,1,1,191.0,1,1,2192.0,91826923.07692307,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,232692307.69230768,32,484.0,1,1,134.0,1,1,2273.0,64423076.92307692,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,178819444.44444445,32,309.0,1,1,134.0,1,1,2082.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175000000.0,32,364.0,1,1,134.0,1,1,2224.0,64423076.92307692,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,175347222.2222222,32,303.0,1,1,209.0,1,1,2179.0,120949074.07407407,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,177734375.0,32,364.0,1,1,134.0,1,1,2279.0,65429687.49999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,176504629.62962964,32,305.0,1,1,141.0,1,1,2092.0,81597222.22222222,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,177734375.0,32,364.0,1,1,134.0,1,1,2376.0,65429687.49999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,181712962.96296296,32,314.0,1,1,136.0,1,1,2166.0,78703703.7037037,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175480769.23076922,32,365.0,1,1,311.0,1,1,2192.0,149519230.76923078,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,175000000.0,32,308.0,1,1,134.0,1,1,2330.0,76136363.63636363,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,173863636.36363634,32,306.0,1,1,136.0,1,1,2384.0,77272727.27272727,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,176757812.5,32,362.0,1,1,138.0,1,1,2288.0,67382812.5,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175961538.46153846,32,366.0,1,1,137.0,1,1,2192.0,65865384.615384616,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,176757812.5,32,362.0,1,1,309.0,1,1,2192.0,150878906.25,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,160937500.0,32,309.0,1,1,134.0,1,1,2090.0,69791666.66666667,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,175925925.9259259,32,304.0,1,1,136.0,1,1,2630.0,78703703.7037037,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,182193396.2264151,32,309.0,1,1,134.0,1,1,2074.0,79009433.96226415,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,55178571.42857143,32,309.0,1,1,134.0,1,1,2090.0,23928571.42857143,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,177734375.0,32,364.0,1,1,134.0,1,1,2206.0,65429687.49999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,195023148.14814815,32,337.0,1,1,134.0,1,1,2509.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,172348484.84848487,32,364.0,1,1,134.0,1,1,2193.0,63446969.6969697,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,178819444.44444445,32,309.0,1,1,134.0,1,1,2081.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,195601851.85185185,32,338.0,1,1,134.0,1,1,2497.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,201967592.5925926,32,349.0,1,1,134.0,1,1,2082.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,174519230.76923078,32,363.0,1,1,136.0,1,1,2500.0,65384615.384615384,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175781250.0,32,360.0,1,1,136.0,1,1,2201.0,66406249.99999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175000000.0,32,364.0,1,1,134.0,1,1,2352.0,64423076.92307692,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,176504629.62962964,32,305.0,1,1,140.0,1,1,2074.0,81018518.51851852,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,215801886.79245284,32,366.0,1,1,141.0,1,1,2081.0,83136792.4528302,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,178819444.44444445,32,309.0,1,1,134.0,1,1,2164.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,193359375.0,32,396.0,1,1,134.0,1,1,2208.0,65429687.49999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,194886363.63636363,32,343.0,1,1,134.0,1,1,2098.0,76136363.63636363,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,203125000.0,32,351.0,1,1,209.0,1,1,2103.0,120949074.07407407,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,179807692.30769232,32,374.0,1,1,138.0,1,1,2275.0,66346153.84615385,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,177734375.0,32,364.0,1,1,134.0,1,1,2279.0,65429687.49999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,181134259.25925925,32,313.0,1,1,134.0,1,1,2075.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,178819444.44444445,32,309.0,1,1,134.0,1,1,2074.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,165570175.4385965,32,302.0,1,1,140.0,1,1,2075.0,76754385.96491228,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,178846153.84615386,32,372.0,1,1,134.0,1,1,2224.0,64423076.92307692,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,177246093.75,32,363.0,1,1,138.0,1,1,2239.0,67382812.5,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,181134259.25925925,32,313.0,1,1,134.0,1,1,2314.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,177734375.0,32,364.0,1,1,134.0,1,1,2205.0,65429687.49999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,175568181.8181818,32,309.0,1,1,134.0,1,1,2169.0,76136363.63636363,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,178308823.52941176,32,388.0,1,1,134.0,1,1,2284.0,61580882.35294118,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,195312500.0,32,400.0,1,1,134.0,1,1,2208.0,65429687.49999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,171316964.2857143,32,307.0,1,1,141.0,1,1,2074.0,78683035.71428572,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,206597222.2222222,32,357.0,1,1,134.0,1,1,2074.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175480769.23076922,32,365.0,1,1,134.0,1,1,2289.0,64423076.92307692,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,175568181.8181818,32,309.0,1,1,134.0,1,1,2074.0,76136363.63636363,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,176923076.92307693,32,368.0,1,1,134.0,1,1,2192.0,64423076.92307692,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,183449074.07407406,32,317.0,1,1,134.0,1,1,2106.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,176269531.25,32,361.0,1,1,136.0,1,1,2295.0,66406249.99999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,166487068.96551722,32,309.0,1,1,134.0,1,1,2082.0,72198275.86206897,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,218171296.2962963,32,377.0,1,1,145.0,1,1,2086.0,83912037.03703703,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175781250.0,32,360.0,1,1,310.0,1,1,2258.0,151367187.5,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,158420138.8888889,32,365.0,1,1,134.0,1,1,2207.0,58159722.222222224,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,168859649.12280703,32,308.0,1,1,137.0,1,1,2074.0,75109649.12280701,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175000000.0,32,364.0,1,1,134.0,1,1,2416.0,64423076.92307692,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,178819444.44444445,32,309.0,1,1,134.0,1,1,2232.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,195023148.14814815,32,337.0,1,1,134.0,1,1,2074.0,77546296.2962963,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O1,runJacobiCUDA_kernel2,,NsightComputeProfilers,,177083333.33333334,32,306.0,1,1,137.0,1,1,2074.0,79282407.4074074,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O2,runJacobiCUDA_kernel1,,NsightComputeProfilers,,176269531.25,32,361.0,1,1,136.0,1,1,2380.0,66406249.99999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O2,runJacobiCUDA_kernel1,,NsightComputeProfilers,,176757812.5,32,362.0,1,1,175.0,1,1,2210.0,85449218.75,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O2,runJacobiCUDA_kernel1,,NsightComputeProfilers,,146915584.41558442,32,362.0,1,1,137.0,1,1,2290.0,55600649.35064935,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O2,runJacobiCUDA_kernel1,,NsightComputeProfilers,,175000000.0,32,364.0,1,1,138.0,1,1,2362.0,66346153.84615385,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O2,runJacobiCUDA_kernel1,,NsightComputeProfilers,,170928030.3030303,32,361.0,1,1,137.0,1,1,2253.0,64867424.24242425,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O2,runJacobiCUDA_kernel1,,NsightComputeProfilers,,177246093.75,32,363.0,1,1,137.0,1,1,2222.0,66894531.24999999,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O2,runJacobiCUDA_kernel2,,NsightComputeProfilers,,163665254.23728815,32,309.0,1,1,137.0,1,1,2090.0,72563559.3220339,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O2,runJacobiCUDA_kernel1,,NsightComputeProfilers,,177579365.0793651,32,358.0,1,1,214.0,1,1,2192.0,106150793.65079366,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O2,runJacobiCUDA_kernel2,,NsightComputeProfilers,,162076271.18644068,32,306.0,1,1,145.0,1,1,2086.0,76800847.45762712,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O2,runJacobiCUDA_kernel1,,NsightComputeProfilers,,176757812.5,32,362.0,1,1,141.0,1,1,2285.0,68847656.25,32
GPU,NCU,PolyBenchGPU,PolyBenchGPU,JACOBI1D/flag_O2,runJacobiCUDA_kernel2,,NsightComputeProfilers,,175925925.9259259,32,304.0,1,1,209.0,1,1,2164.0,120949074.07407407,32
